Date,Adj Close
2005-02-01,99943.13581151512
2005-02-02,98731.74015140983
2005-02-03,97906.77714515182
2005-02-04,97390.70862702891
2005-02-07,96656.20535206275
2005-02-08,96474.35700869041
2005-02-09,96394.45349394229
2005-02-10,96739.98724376109
2005-02-11,95927.20287656291
2005-02-14,97681.49978589518
2005-02-15,99047.95690702899
2005-02-16,99227.93330859645
2005-02-17,99101.23879742129
2005-02-18,98888.82967328532
2005-02-22,99897.78426336749
2005-02-23,99403.10589551432
2005-02-24,99808.31085443003
2005-02-25,100497.11344743434
2005-02-28,98815.6785107917
2005-03-01,99914.37330123142
2005-03-02,99807.69571503357
2005-03-03,99625.53783776291
2005-03-04,99470.1579356793
2005-03-07,97993.06924701062
2005-03-08,97603.44693834541
2005-03-09,98102.67693126574
2005-03-10,98947.0548372306
2005-03-11,99559.76423263922
2005-03-14,100580.78162515536
2005-03-15,103437.52326155081
2005-03-16,103704.9963321723
2005-03-17,104559.01806259528
2005-03-18,104219.38194251433
2005-03-21,103591.99435365573
2005-03-22,104114.22889948264
2005-03-23,103525.65251779971
2005-03-24,104295.54898207472
2005-03-28,104463.13848452852
2005-03-29,104363.83380048559
2005-03-30,105408.13239162252
2005-03-31,104677.85856931494
2005-04-01,104374.18804328726
2005-04-04,105456.04087333963
2005-04-05,106465.45776658342
2005-04-06,107626.5570663719
2005-04-07,107475.450035861
2005-04-08,106395.43771248148
2005-04-11,105632.75325935171
2005-04-12,105652.5239275007
2005-04-13,106265.48816197203
2005-04-14,105892.0657399206
2005-04-15,105430.04684441374
2005-04-18,108129.65397303388
2005-04-19,109597.9296744375
2005-04-20,110702.48037271784
2005-04-21,110302.18065052317
2005-04-22,110856.74906997965
2005-04-25,109346.86520748422
2005-04-26,109795.20427887724
2005-04-27,108817.19950239942
2005-04-28,108907.84339194582
2005-04-29,109925.60671417997
2005-05-02,111330.76907600119
2005-05-03,112431.33102222258
2005-05-04,113523.87963738698
2005-05-05,114400.68661352307
2005-05-06,114193.8748525657
2005-05-09,113573.63931134973
2005-05-10,114418.79732886587
2005-05-11,112378.37483683036
2005-05-12,110014.14219566825
2005-05-13,110572.49829947154
2005-05-16,110022.49403528884
2005-05-17,106815.00247053815
2005-05-18,105516.81522861857
2005-05-19,106576.67209451266
2005-05-20,105887.98063831397
2005-05-23,105293.17519180842
2005-05-24,104821.56959252425
2005-05-25,107026.65091725872
2005-05-26,108316.55780192898
2005-05-27,106886.83006569432
2005-05-31,107219.02406355427
2005-06-01,108791.50058313893
2005-06-02,109897.92074557827
2005-06-03,108824.10943099545
2005-06-06,107560.10494681881
2005-06-07,106501.96219488667
2005-06-08,106604.13071891073
2005-06-09,106131.85017248396
2005-06-10,104970.88322039846
2005-06-13,104746.64714157354
2005-06-14,104319.6942511895
2005-06-15,106610.45971597222
2005-06-16,106103.2954543927
2005-06-17,104669.34618521717
2005-06-20,104539.28616727379
2005-06-21,106656.65666605023
2005-06-22,105748.94134939698
2005-06-23,105267.42876888302
2005-06-24,106098.616422663
2005-06-27,104770.47633601216
2005-06-28,106597.93073857811
2005-06-29,108346.57888234642
2005-06-30,109183.80326999215
2005-07-01,109567.72076008425
2005-07-05,109127.09400161784
2005-07-06,107596.98153194468
2005-07-07,106852.71774410269
2005-07-08,107652.64118598959
2005-07-11,108323.23923229238
2005-07-12,105908.33447693846
2005-07-13,103893.51768588087
2005-07-14,103693.94986581555
2005-07-15,102659.96478223553
2005-07-18,103815.7869874942
2005-07-19,104925.44742889282
2005-07-20,102173.13772315856
2005-07-21,100494.15299625274
2005-07-22,102228.75507945892
2005-07-25,102977.63443298217
2005-07-26,100054.14257545349
2005-07-27,100674.10077876922
2005-07-28,102000.85489673492
2005-07-29,101497.95361251709
2005-08-01,101639.77042693969
2005-08-02,102827.13565940734
2005-08-03,101497.71570796844
2005-08-04,101517.63192958709
2005-08-05,101631.73570365783
2005-08-08,100348.07113571044
2005-08-09,100341.03873176452
2005-08-10,99898.56663913604
2005-08-11,99964.75148696777
2005-08-12,102198.29334277984
2005-08-15,103037.62737483856
2005-08-16,101919.6274139392
2005-08-17,102529.40749854919
2005-08-18,101548.76869506713
2005-08-19,101903.07862014648
2005-08-22,100872.43313331481
2005-08-23,100038.8148920047
2005-08-24,100802.05397434112
2005-08-25,101445.73747939941
2005-08-26,101003.3668834674
2005-08-29,100907.83802802912
2005-08-30,101578.80871764576
2005-08-31,101757.10194054997
2005-09-01,100788.08232299244
2005-09-02,100036.83399669087
2005-09-06,99712.12556311885
2005-09-07,100517.38905951778
2005-09-08,100489.96174285213
2005-09-09,100066.95008990566
2005-09-12,100274.35803318681
2005-09-13,100388.42463480301
2005-09-14,100495.4605769045
2005-09-15,99790.0031965452
2005-09-16,100177.77177860771
2005-09-19,100325.6436820272
2005-09-20,99876.03506329094
2005-09-21,99918.23512890373
2005-09-22,100685.70971825157
2005-09-23,100765.22365332792
2005-09-26,101414.9275851364
2005-09-27,101282.5838160629
2005-09-28,101270.48404551695
2005-09-29,100524.76261187742
2005-09-30,100644.65422011564
2005-10-03,101049.91104365537
2005-10-04,100316.11555815885
2005-10-05,99894.97883958051
2005-10-06,100394.20024079511
2005-10-07,101093.02738732526
2005-10-10,101578.86822528073
2005-10-11,102192.54144305417
2005-10-12,101993.74629754254
2005-10-13,102599.01907796094
2005-10-14,103080.96041077802
2005-10-17,103960.06633061597
2005-10-18,104601.7739550514
2005-10-19,105550.59912795255
2005-10-20,106167.32937306592
2005-10-21,106150.53199023435
2005-10-24,106626.42067832181
2005-10-25,106863.9391867561
2005-10-26,106607.5193302078
2005-10-27,106771.1251831447
2005-10-28,107483.70716871384
2005-10-31,106449.48751272324
2005-11-01,106335.27069701317
2005-11-02,106197.30532707337
2005-11-03,107447.6735378659
2005-11-04,107978.72251690987
2005-11-07,108824.31534533629
2005-11-08,108461.914814998
2005-11-09,108581.21293430457
2005-11-10,109229.13856105933
2005-11-11,109774.655226518
2005-11-14,109509.10799937377
2005-11-15,109964.86545853743
2005-11-16,110331.53925686011
2005-11-17,109969.76645021567
2005-11-18,109919.13489394316
2005-11-21,110071.78337984213
