Date,Adj Close
2005-02-01,99925.19685999534
2005-02-02,99049.50199683593
2005-02-03,98520.37285983734
2005-02-04,98729.20326888733
2005-02-07,98824.74704539948
2005-02-08,99825.45592997145
2005-02-09,99970.19777414869
2005-02-10,100608.5883247621
2005-02-11,99968.09411261152
2005-02-14,100658.86490652632
2005-02-15,100853.26346275877
2005-02-16,101154.79308054518
2005-02-17,101201.93648693632
2005-02-18,100999.61421320509
2005-02-22,101795.9448458917
2005-02-23,101505.16002709702
2005-02-24,101565.84687144593
2005-02-25,101979.65289408997
2005-02-28,101370.44052893952
2005-03-01,101551.41470134101
2005-03-02,101104.75088298164
2005-03-03,101047.42863311019
2005-03-04,100165.87209823875
2005-03-07,100108.88016502759
2005-03-08,99984.6969615688
2005-03-09,99290.50450734994
2005-03-10,99676.54411930054
2005-03-11,100028.9996666333
2005-03-14,101319.12846416443
2005-03-15,102028.02427524536
2005-03-16,102299.48232788056
2005-03-17,102722.12737029999
2005-03-18,102476.25040668457
2005-03-21,101953.07000965088
2005-03-22,103117.56735652893
2005-03-23,103038.42287200897
2005-03-24,103573.6123318097
2005-03-28,103583.65424102753
2005-03-29,103014.12037700623
2005-03-30,103718.12313503235
2005-03-31,103219.81502479523
2005-04-01,103058.50939601868
2005-04-04,102765.59155887573
2005-04-05,103441.20352024048
2005-04-06,103944.3171533963
2005-04-07,103157.28088993042
2005-04-08,101930.32137721985
2005-04-11,101904.35365051239
2005-04-12,100846.35448194112
2005-04-13,100825.41027427281
2005-04-14,100850.03908706273
2005-04-15,100604.61233759488
2005-04-18,102973.70990454324
2005-04-19,103143.66635646386
2005-04-20,103518.74932851357
2005-04-21,104346.08392848534
2005-04-22,104201.30666102929
2005-04-25,102836.55558480782
2005-04-26,101225.8194362491
2005-04-27,101116.54239719744
2005-04-28,101971.70222297448
2005-04-29,101480.08775821465
2005-05-02,101635.51242779769
2005-05-03,101619.94344086862
2005-05-04,102186.26871342874
2005-05-05,103208.22003158582
2005-05-06,103369.41071876539
2005-05-09,103587.41193851484
2005-05-10,104105.54503139509
2005-05-11,103148.5799940492
2005-05-12,101106.87886985792
2005-05-13,100619.86851482313
2005-05-16,100405.93133730094
2005-05-17,98369.89074502027
2005-05-18,98106.74154116867
2005-05-19,99118.84113333802
2005-05-20,97214.62394164185
2005-05-23,96892.3632215768
2005-05-24,97324.90459864437
2005-05-25,98003.10960047542
2005-05-26,98911.23385374843
2005-05-27,97514.1709465295
2005-05-31,99347.18311327795
2005-06-01,99832.60474032263
2005-06-02,99563.33968371252
2005-06-03,97438.22258299688
2005-06-06,96255.0039550672
2005-06-07,94654.52966135839
2005-06-08,94432.44586795276
2005-06-09,94054.30133409223
2005-06-10,92552.61089486799
2005-06-13,92864.33050101384
2005-06-14,93301.76968758687
2005-06-15,95221.08410552875
2005-06-16,95333.03588298694
2005-06-17,94735.6288061513
2005-06-20,94591.34885028735
2005-06-21,95139.75701233187
2005-06-22,95540.14786430636
2005-06-23,94532.55417867938
2005-06-24,95134.9254998807
2005-06-27,93768.98555084506
2005-06-28,94444.81470152178
2005-06-29,97876.30367513934
2005-06-30,98349.99367615023
2005-07-01,98295.8582887827
2005-07-05,97741.37725500314
2005-07-06,97920.10662702768
2005-07-07,97968.84984831064
2005-07-08,98658.34523729532
2005-07-11,99285.02424005716
2005-07-12,98263.14733938425
2005-07-13,97094.59492830484
2005-07-14,97094.53877979257
2005-07-15,97903.66447883584
2005-07-18,97609.82690673806
2005-07-19,99740.08595138528
2005-07-20,99601.8571191404
2005-07-21,100103.31599193551
2005-07-22,101549.6435070885
2005-07-25,101070.93166401543
2005-07-26,100596.14070100388
2005-07-27,97629.91950959763
2005-07-28,98202.99969899695
2005-07-29,97610.40865457097
2005-08-01,97957.26358409724
2005-08-02,97786.83376880488
2005-08-03,95159.84885688624
2005-08-04,94892.76456813028
2005-08-05,95349.64841345957
2005-08-08,95154.01027659586
2005-08-09,95876.28138236215
2005-08-10,95713.6048009794
2005-08-11,96453.08065871408
2005-08-12,97722.66891173532
2005-08-15,97503.0588987272
2005-08-16,97621.73433188608
2005-08-17,97794.44853762796
2005-08-18,97569.49901751688
2005-08-19,97425.84956626108
2005-08-22,97516.2232215803
2005-08-23,98092.19878558328
2005-08-24,98692.43304995706
2005-08-25,99456.6026513975
2005-08-26,99981.40484313181
2005-08-29,99906.5309740295
2005-08-30,100249.21421921495
2005-08-31,100649.3029357219
2005-09-01,100610.01806843522
2005-09-02,99875.00559532884
2005-09-06,99158.89180195573
2005-09-07,99467.4812756801
2005-09-08,100189.87096703294
2005-09-09,100826.38185513261
2005-09-12,101415.52127850297
2005-09-13,101172.61471092943
2005-09-14,101231.58733284715
2005-09-15,100926.1000186229
2005-09-16,101045.50664544526
2005-09-19,101540.27523446504
2005-09-20,100871.30285287324
2005-09-21,100734.31149362124
2005-09-22,101544.01176332033
2005-09-23,102013.40459226168
2005-09-26,102339.80021928347
2005-09-27,102262.50010846651
2005-09-28,101533.16705869234
2005-09-29,101599.05194748254
2005-09-30,102206.673804172
2005-10-03,102877.09481800409
2005-10-04,102752.1040448031
2005-10-05,102820.1283587298
2005-10-06,102946.16366375299
2005-10-07,104082.32069576593
2005-10-10,104531.6880215487
2005-10-11,105425.85080898614
2005-10-12,105317.74125946374
2005-10-13,105643.5184229693
2005-10-14,106255.71924389215
2005-10-17,107204.93757332177
2005-10-18,106677.07725513788
2005-10-19,107468.345348247
2005-10-20,108588.10607517572
2005-10-21,107920.43479812951
2005-10-24,107910.37857616754
2005-10-25,107732.85011757226
2005-10-26,107087.82968510003
2005-10-27,107055.97143763305
2005-10-28,107186.02889964332
2005-10-31,106946.21336309654
2005-11-01,107074.781073973
2005-11-02,106292.69725591561
2005-11-03,106982.95215970895
2005-11-04,107236.21149808785
2005-11-07,107309.27164537332
2005-11-08,107679.6240289869
2005-11-09,108122.37197254787
2005-11-10,108568.79710434566
2005-11-11,108696.79187010418
2005-11-14,108876.68250416408
2005-11-15,109405.80345963131
2005-11-16,109029.65240477215
2005-11-17,108674.09076975475
2005-11-18,108701.2398109306
2005-11-21,108553.21534346233
2005-11-22,108264.09834240566
2005-11-23,106669.68168591152
2005-11-25,107468.60371731411
2005-11-28,108854.13829563747
2005-11-29,108849.61151264797
2005-11-30,108842.69823359142
2005-12-01,109725.61411570202
2005-12-02,110492.71592348952
2005-12-05,110099.94421500106
2005-12-06,109702.7627174272
2005-12-07,110290.81563681502
2005-12-08,110693.42090529342
2005-12-09,111335.82442206283
2005-12-12,112169.16791266341
2005-12-13,112927.8675624742
2005-12-14,112960.59166163344
2005-12-15,112694.94082278151
2005-12-16,113042.17684954543
2005-12-19,113269.81121081252
2005-12-20,113161.50289172072
2005-12-21,113065.04006785293
2005-12-22,113770.11136359115
2005-12-23,114463.28095835586
2005-12-27,114275.20380619676
2005-12-28,113831.19846442438
2005-12-29,114218.00784343565
2005-12-30,114261.55990284766
2006-01-03,112989.98153727366
2006-01-04,113382.47622101619
2006-01-05,114373.82013123347
2006-01-06,115038.49675696208
2006-01-09,116330.59551852061
2006-01-10,117200.62634222819
2006-01-11,117799.30307429149
2006-01-12,117671.83812897517
2006-01-13,117499.81473772837
2006-01-17,117876.28378541068
2006-01-18,117314.8903144081
2006-01-19,117792.73275763587
2006-01-20,118700.49774796561
2006-01-23,117729.9670496662
2006-01-24,117629.66869098738
2006-01-25,118086.87169693709
2006-01-26,119344.45355408275
2006-01-27,118912.35805941248
2006-01-30,118840.56286383295
2006-01-31,118397.88585091257
2006-02-01,118600.65262318277
2006-02-02,119541.95119715357
2006-02-03,119369.71539116526
2006-02-06,118410.63264656687
2006-02-07,117122.79452386886
