Date,Adj Close
2005-02-01,99925.19685999534
2005-02-02,99049.50199683593
2005-02-03,98520.37285983734
2005-02-04,98729.20326888733
2005-02-07,98824.74704539948
2005-02-08,99927.5041215974
2005-02-09,100392.80507069408
2005-02-10,100940.07736664593
2005-02-11,100484.35362797558
2005-02-14,101157.39476376354
2005-02-15,101136.47612219631
2005-02-16,101425.74978810131
2005-02-17,101614.71697836697
2005-02-18,101326.85619431316
2005-02-22,102185.81494265377
2005-02-23,101977.0508691365
2005-02-24,102198.58993115966
2005-02-25,102492.59093251769
2005-02-28,101872.89196935241
2005-03-01,102021.32792726104
2005-03-02,101347.42187944
2005-03-03,101277.95424226156
2005-03-04,100085.1118708581
2005-03-07,99691.24397113027
2005-03-08,99662.47211690234
2005-03-09,98966.99546721404
2005-03-10,99198.31300929016
2005-03-11,99450.4345659243
2005-03-14,100687.03926315178
2005-03-15,101100.99903621543
2005-03-16,101268.0818356501
2005-03-17,101660.38585562116
2005-03-18,101354.98439807302
2005-03-21,100697.51641744978
2005-03-22,101689.15989747626
2005-03-23,101559.9866320191
2005-03-24,101997.46401277167
2005-03-28,101885.78747430426
2005-03-29,101338.36936345679
2005-03-30,102024.854189016
2005-03-31,101583.94716344036
2005-04-01,101332.03031597294
2005-04-04,100843.45930907883
2005-04-05,101164.68883619465
2005-04-06,102366.64581189312
2005-04-07,102408.68037161983
2005-04-08,101106.78866896786
2005-04-11,100823.92477069057
2005-04-12,99871.02084694065
2005-04-13,99789.77128324665
2005-04-14,99680.41758642353
2005-04-15,99450.14001933382
2005-04-18,102043.8514734869
2005-04-19,101645.27990715746
2005-04-20,102820.72435992006
2005-04-21,103553.9504288936
2005-04-22,103356.4498643184
2005-04-25,102822.76253550294
2005-04-26,102170.18950932268
2005-04-27,102112.36946158642
2005-04-28,102834.09437583678
2005-04-29,102155.95557473891
2005-05-02,102269.03205966679
2005-05-03,102286.15903935042
2005-05-04,102901.44764408674
2005-05-05,103999.37918274295
2005-05-06,104135.9198254813
2005-05-09,104326.66860573184
2005-05-10,104781.68694488895
2005-05-11,103837.69422714603
2005-05-12,101802.14574234378
2005-05-13,101391.11814873111
2005-05-16,101236.61437279005
2005-05-17,99628.45327798407
2005-05-18,99540.5521819524
2005-05-19,100374.97003959934
2005-05-20,98811.46768068592
2005-05-23,98347.48044132511
2005-05-24,98895.64027380268
2005-05-25,100633.35842155735
2005-05-26,101420.467856162
2005-05-27,99738.49508022587
2005-05-31,101757.88041662495
2005-06-01,102753.27772259037
2005-06-02,102382.42717623035
2005-06-03,99878.1560389928
2005-06-06,98832.11991047184
2005-06-07,97903.59525894921
2005-06-08,97841.44161152642
2005-06-09,97563.41727232735
2005-06-10,95606.8511242715
2005-06-13,95056.39736911627
2005-06-14,95562.15834733816
2005-06-15,97835.94494459005
2005-06-16,97725.19452401968
2005-06-17,96858.76028844687
2005-06-20,96946.97077962729
2005-06-21,98161.78954908224
2005-06-22,98575.405729979
2005-06-23,97378.06100580069
2005-06-24,97568.01520578295
2005-06-27,96222.60633127124
2005-06-28,96839.35039846331
2005-06-29,100624.29784242541
2005-06-30,101087.51218835742
2005-07-01,101011.84024823217
2005-07-05,100255.22481305845
2005-07-06,100345.17236955411
2005-07-07,98750.15244062193
2005-07-08,99271.50901628169
2005-07-11,99903.47575498256
2005-07-12,99030.26321149501
2005-07-13,97721.22391439113
2005-07-14,97639.53481913815
2005-07-15,98384.8084550024
2005-07-18,98145.64271117459
2005-07-19,100085.3732762457
2005-07-20,99953.6581759573
2005-07-21,100363.57509471188
2005-07-22,101606.000686207
2005-07-25,101255.0630625422
2005-07-26,100745.74231848604
2005-07-27,97835.26799616701
2005-07-28,98529.00720308977
2005-07-29,97782.48577879625
2005-08-01,97908.67515181261
2005-08-02,97742.50995875493
2005-08-03,95068.18430949346
2005-08-04,94898.2824921259
2005-08-05,95374.45349642125
2005-08-08,95283.04997679082
2005-08-09,96003.05391165105
2005-08-10,95842.12482591954
2005-08-11,96659.3005642542
2005-08-12,97716.84739633885
2005-08-15,97477.24354215947
2005-08-16,97528.80946012822
2005-08-17,97802.69135900823
2005-08-18,97763.9795946726
2005-08-19,97589.40868231145
2005-08-22,97821.89052339879
2005-08-23,98371.01387926427
2005-08-24,99139.2762426981
2005-08-25,99837.32010980931
2005-08-26,100263.11477705327
2005-08-29,100187.84281626056
2005-08-30,100531.326728334
2005-08-31,100932.22534989314
2005-09-01,100893.00712918238
2005-09-02,100156.03146981196
2005-09-06,99437.65859459834
2005-09-07,99747.24467514949
2005-09-08,100470.98847245173
2005-09-09,101109.42896794276
2005-09-12,101700.27342080073
2005-09-13,101456.13131569819
2005-09-14,101514.19878243403
2005-09-15,101207.58427666621
2005-09-16,101327.94436435065
2005-09-19,101824.09623317084
2005-09-20,101153.226904672
2005-09-21,101057.09484366736
2005-09-22,101853.74080924354
2005-09-23,102249.50225715003
2005-09-26,102542.4808185514
2005-09-27,102413.42262725196
2005-09-28,101885.02500037513
2005-09-29,101815.18402738112
2005-09-30,102326.52322072524
2005-10-03,103074.94632787246
2005-10-04,102988.53610391158
2005-10-05,103019.15752477187
2005-10-06,103188.60457105178
2005-10-07,103933.5350672676
2005-10-10,104278.44953603286
2005-10-11,105039.63459748763
2005-10-12,104903.59228581924
2005-10-13,105323.2707306816
2005-10-14,105830.1068169548
2005-10-17,106626.31583756942
2005-10-18,106174.35607213515
2005-10-19,106994.32177991408
2005-10-20,108062.33458108443
2005-10-21,107353.17526216048
2005-10-24,107287.84300584334
2005-10-25,107276.52576798934
2005-10-26,106617.35160607833
2005-10-27,106586.00018720972
2005-10-28,106715.30883199
2005-10-31,106477.64549328106
2005-11-01,106605.44356323498
2005-11-02,105765.2613055827
2005-11-03,106462.54759346269
2005-11-04,106714.08166252397
2005-11-07,106787.27361189149
2005-11-08,107157.7501128795
2005-11-09,107648.644695184
2005-11-10,108057.0062464688
2005-11-11,108311.89083137251
2005-11-14,108732.22436609007
2005-11-15,109362.756105325
2005-11-16,109076.88229789473
2005-11-17,108765.0319246266
2005-11-18,108694.43498458601
2005-11-21,108640.1694044087
2005-11-22,108247.17268075682
2005-11-23,106485.96321477629
2005-11-25,107120.69579114653
2005-11-28,108469.19576158262
2005-11-29,108488.05892076231
2005-11-30,108425.93194713331
2005-12-01,109573.6586069081
2005-12-02,110315.85738630881
2005-12-05,110017.64252643507
2005-12-06,109588.96532230299
2005-12-07,109976.36623697203
2005-12-08,110300.92209081571
2005-12-09,110826.6493666641
2005-12-12,111530.41169314306
2005-12-13,112394.83106751951
2005-12-14,112554.7567972711
2005-12-15,112163.82620616468
2005-12-16,112505.13114877256
2005-12-19,112655.76251740965
2005-12-20,112407.97744222196
2005-12-21,112309.61125369581
2005-12-22,113064.85447974714
2005-12-23,114015.56907363447
2005-12-27,113838.38396957619
2005-12-28,113390.58142492888
2005-12-29,113858.53967523838
2005-12-30,113936.25032925869
2006-01-03,112655.95131993557
2006-01-04,113045.57795334126
2006-01-05,113990.09475231434
2006-01-06,114527.20859694744
2006-01-09,115884.58163380886
2006-01-10,116712.76866793896
2006-01-11,117144.41045022274
2006-01-12,116936.6226844814
2006-01-13,116712.94790768887
2006-01-17,117201.8612608936
2006-01-18,116682.59258199001
2006-01-19,117047.19877338673
2006-01-20,117797.84890613824
2006-01-23,116814.29288021402
2006-01-24,116736.24641648607
2006-01-25,117192.59238544779
2006-01-26,118466.90374533014
2006-01-27,118261.12084022837
2006-01-30,118188.14365545587
2006-01-31,117789.41521636324
2006-02-01,118036.67386952715
2006-02-02,118964.98775593119
2006-02-03,118819.18526355104
2006-02-06,117887.46055308657
2006-02-07,116837.94338742571
2006-02-08,117545.72929803209
