Date,Adj Close
2005-02-01,99925.2053582671
2005-02-02,99070.81798825138
2005-02-03,98558.90115914219
2005-02-04,98762.98758301609
2005-02-07,98822.94805798405
2005-02-08,99933.70782383086
2005-02-09,100218.16714389922
2005-02-10,100876.05777271392
2005-02-11,100523.11835296752
2005-02-14,101214.33906562926
2005-02-15,101287.42720945479
2005-02-16,101380.71687992217
2005-02-17,101538.41600473525
2005-02-18,101238.90926559569
2005-02-22,101788.78704698684
2005-02-23,101614.98827465178
2005-02-24,101704.56933172347
2005-02-25,102012.657080251
2005-02-28,101272.07121236922
2005-03-01,101370.21088655593
2005-03-02,100747.23565378705
2005-03-03,100676.96805349347
2005-03-04,99799.19769520816
2005-03-07,99714.37858076152
2005-03-08,99781.96315400387
2005-03-09,99100.18962352062
2005-03-10,99350.69171159054
2005-03-11,99596.89291982309
2005-03-14,100837.18342046396
2005-03-15,101200.79426221506
2005-03-16,101447.21202115671
2005-03-17,101938.24236854704
2005-03-18,101655.45189723166
2005-03-21,100850.53021034392
2005-03-22,101877.72099440436
2005-03-23,101682.3398306767
2005-03-24,102098.94263939062
2005-03-28,102041.91564659277
2005-03-29,101401.06439475217
2005-03-30,102085.31866448859
2005-03-31,101574.57809728125
2005-04-01,101159.21326917151
2005-04-04,100716.53055804709
2005-04-05,101019.53891271094
2005-04-06,102253.82230943182
2005-04-07,102403.5231742237
2005-04-08,101205.97819417456
2005-04-11,100821.32818406561
2005-04-12,99854.22167867163
2005-04-13,99668.89292901495
2005-04-14,99502.06556409338
2005-04-15,99219.57606618693
2005-04-18,101816.43764703562
2005-04-19,101381.83940026446
2005-04-20,102364.46325752421
2005-04-21,103614.90755507632
2005-04-22,103506.24925086185
2005-04-25,103066.91509887858
2005-04-26,102856.63875434085
2005-04-27,102422.77632550785
2005-04-28,102933.99510577461
2005-04-29,102354.86245158454
2005-05-02,102460.32997717598
2005-05-03,102518.93214457025
2005-05-04,103088.00462048044
2005-05-05,104181.87972490778
2005-05-06,104236.38671200266
2005-05-09,104317.76752655496
2005-05-10,104724.0927147149
2005-05-11,103705.00422327509
2005-05-12,101872.9049337893
2005-05-13,101384.11924920372
2005-05-16,101293.68972364033
2005-05-17,99503.20136991108
2005-05-18,99166.69775380704
2005-05-19,99983.2913083038
2005-05-20,98513.55895270917
2005-05-23,98161.52477874371
2005-05-24,98763.8999852142
2005-05-25,102141.60923089596
2005-05-26,102760.98978890988
2005-05-27,101062.11118545147
2005-05-31,103056.44860972973
2005-06-01,104194.17516126248
2005-06-02,103631.49863948437
2005-06-03,101175.03491916272
2005-06-06,100268.30530585858
2005-06-07,99470.35427275934
2005-06-08,99523.68231860438
2005-06-09,99008.54292818307
2005-06-10,97454.98521276713
2005-06-13,96465.15904802542
2005-06-14,97262.93324178916
2005-06-15,99619.40144724112
2005-06-16,99366.39364141684
2005-06-17,98520.28322309714
2005-06-20,98868.87553304892
2005-06-21,100281.22585291129
2005-06-22,101362.14528269034
2005-06-23,99771.77429289084
2005-06-24,100062.59412473899
2005-06-27,98850.09418958884
2005-06-28,99641.95213312369
2005-06-29,104125.0386237548
2005-06-30,104994.34359163504
2005-07-01,104939.54878281611
2005-07-05,104416.53506791861
2005-07-06,104485.60720861227
2005-07-07,104392.3670066622
2005-07-08,105098.67848623068
2005-07-11,105708.6339496401
