Date,Adj Close
2005-02-01,99925.19685999534
2005-02-02,99049.50199683593
2005-02-03,98520.37285983734
2005-02-04,98729.20326888733
2005-02-07,98824.74704539948
2005-02-08,99927.5041215974
2005-02-09,100392.80507069408
2005-02-10,100940.07736664593
2005-02-11,100484.35362797558
2005-02-14,101157.39476376354
2005-02-15,101136.47612219631
2005-02-16,101425.74978810131
2005-02-17,101614.71697836697
2005-02-18,101326.85619431316
2005-02-22,102185.81494265377
2005-02-23,101979.90910321056
2005-02-24,102206.32029085934
2005-02-25,102483.68276720821
2005-02-28,101813.64465266049
2005-03-01,101947.69984656155
2005-03-02,101267.52221899807
2005-03-03,101207.16270014626
2005-03-04,100293.94468993391
2005-03-07,99795.97985226358
2005-03-08,99732.58618146623
2005-03-09,99320.86234230245
2005-03-10,99790.50532180513
2005-03-11,100728.14874369348
2005-03-14,102329.60386401857
2005-03-15,102711.18542415346
2005-03-16,102425.41931122984
2005-03-17,102866.41730028833
2005-03-18,102415.6769320413
2005-03-21,101343.02738720621
2005-03-22,102152.67277259077
2005-03-23,101869.81629759516
2005-03-24,102286.2957441255
2005-03-28,102415.06100148405
2005-03-29,101866.41744643892
2005-03-30,103769.75020343508
2005-03-31,103599.35762459482
2005-04-01,103265.41103154863
2005-04-04,103182.58553451742
2005-04-05,103338.86239845003
2005-04-06,105461.21176392282
2005-04-07,106065.75469404901
2005-04-08,104403.57679564203
2005-04-11,104127.93638140406
2005-04-12,103071.38816148485
2005-04-13,103011.22454864229
2005-04-14,103043.86375171388
2005-04-15,102740.7477489158
2005-04-18,105450.0374992534
2005-04-19,105731.06455880846
2005-04-20,106363.02242523874
2005-04-21,106738.20393783296
2005-04-22,106272.95306522097
2005-04-25,105796.32654530252
2005-04-26,104880.68165904726
2005-04-27,104743.80540186609
2005-04-28,105440.55572039331
2005-04-29,104841.6031470939
2005-05-02,104615.34104402417
2005-05-03,104583.83260031347
2005-05-04,105332.03575916891
2005-05-05,106543.81088133459
2005-05-06,106650.40169830923
2005-05-09,106704.96871777182
2005-05-10,106952.07812185888
2005-05-11,105735.11274023657
2005-05-12,103733.90115662222
2005-05-13,103715.12805290823
2005-05-16,103388.2280866683
2005-05-17,101682.88765211706
2005-05-18,101258.3595606864
2005-05-19,102167.35099907522
2005-05-20,101003.83175678854
2005-05-23,100620.79503222113
2005-05-24,100983.78732653265
2005-05-25,103107.7728969634
2005-05-26,103827.13518591528
2005-05-27,102424.75514097814
2005-05-31,103936.56158276205
2005-06-01,105284.88713379507
2005-06-02,104949.06233902578
2005-06-03,102801.1794330657
2005-06-06,102141.54899187689
2005-06-07,101416.76682921057
2005-06-08,101014.04771204595
2005-06-09,100652.18916817312
2005-06-10,99108.57328053121
2005-06-13,99608.57612963323
2005-06-14,100066.66794558172
2005-06-15,102262.57340927725
2005-06-16,102380.93483753805
2005-06-17,101984.55980368261
2005-06-20,102056.05133410101
2005-06-21,103413.39070530538
2005-06-22,103342.0892402709
2005-06-23,102643.9068591178
2005-06-24,103129.75322743063
2005-06-27,102041.79066963797
2005-06-28,102767.09223337774
2005-06-29,106068.66402598028
2005-06-30,106672.0851671279
2005-07-01,106606.86738109766
2005-07-05,105866.72955498172
2005-07-06,105911.20265945865
2005-07-07,105745.42833504154
2005-07-08,106536.90947994663
2005-07-11,107055.18042358829
2005-07-12,106083.02260670139
2005-07-13,104245.85244926883
2005-07-14,103758.42960152103
2005-07-15,104106.24712547733
2005-07-18,104419.55248817874
2005-07-19,106491.3681086011
2005-07-20,105604.8036964841
2005-07-21,105350.68987163974
2005-07-22,106991.51918014957
2005-07-25,107670.7324522443
2005-07-26,107931.18687996341
2005-07-27,106146.39683517886
2005-07-28,107668.38505062534
2005-07-29,106187.53825649692
2005-08-01,106612.58503803684
2005-08-02,106756.0972965665
2005-08-03,104600.01804336978
2005-08-04,105736.26573547794
2005-08-05,105022.71876606418
2005-08-08,104760.86375507785
2005-08-09,105141.16237244083
2005-08-10,104093.80297836734
2005-08-11,104547.73680099918
2005-08-12,106020.68360218478
2005-08-15,106467.03029140903
2005-08-16,106361.89388451053
2005-08-17,106844.64851841403
2005-08-18,106521.9179285474
2005-08-19,107026.42431244327
2005-08-22,106395.22156795932
2005-08-23,106190.61507687045
2005-08-24,106385.48431381656
2005-08-25,107141.71251854373
2005-08-26,107412.5681780286
2005-08-29,107310.61828019007
2005-08-30,107665.03933082095
2005-08-31,108050.37908111086
2005-09-01,107906.17288814059
2005-09-02,107181.54080806246
2005-09-06,106500.83975444308
2005-09-07,106861.22202716341
2005-09-08,107598.19500957003
2005-09-09,108000.92787776461
2005-09-12,108573.99287448397
2005-09-13,108280.46426139346
2005-09-14,108457.80691848269
2005-09-15,108107.16084704867
2005-09-16,108194.49008367633
2005-09-19,108572.49463079547
2005-09-20,107847.131541234
2005-09-21,107690.21144006823
2005-09-22,108655.8357286272
2005-09-23,109034.9292516527
2005-09-26,109510.63778017138
2005-09-27,109364.76727007006
2005-09-28,108752.651488286
2005-09-29,108728.9385642824
2005-09-30,109407.48392294024
2005-10-03,110142.95658395861
2005-10-04,110138.4168166933
2005-10-05,110011.41103551959
2005-10-06,109933.1592416582
2005-10-07,110290.22180364703
2005-10-10,110630.52957819079
2005-10-11,110994.78478239154
2005-10-12,110904.02946470355
2005-10-13,111433.08320425128
2005-10-14,111786.40373800372
2005-10-17,112601.22970769976
2005-10-18,112322.80698202227
2005-10-19,113322.39857099627
2005-10-20,114346.56297205065
2005-10-21,113529.65307901477
2005-10-24,113558.21697424029
2005-10-25,113656.9153013048
2005-10-26,112945.36106489276
2005-10-27,112901.52849734122
2005-10-28,113040.70964944549
2005-10-31,112775.22600114532
2005-11-01,112921.06634366699
2005-11-02,112026.55013978668
2005-11-03,112872.54738938995
2005-11-04,113115.97279679962
2005-11-07,113238.65022599883
2005-11-08,113637.21513307281
2005-11-09,114124.48592412658
2005-11-10,114654.51061189361
2005-11-11,114979.97300660796
2005-11-14,115425.77836167999
2005-11-15,116097.53665006347
2005-11-16,115914.33577382751
2005-11-17,115531.32909906097
2005-11-18,115455.52264630981
2005-11-21,115423.1922010202
2005-11-22,115030.31959474273
2005-11-23,113267.02242887206
2005-11-25,113934.41587293334
2005-11-28,115283.33537996002
2005-11-29,115435.41540944763
2005-11-30,115487.85986173339
2005-12-01,115565.89706552215
2005-12-02,116100.23148763366
2005-12-05,115558.22353875823
2005-12-06,114925.86021840759
2005-12-07,115507.28611695953
2005-12-08,115911.61516416259
2005-12-09,116242.79443967529
2005-12-12,116836.09245288558
2005-12-13,117981.98555886932
2005-12-14,118062.24710595794
2005-12-15,117748.50137078948
2005-12-16,118326.4419854898
2005-12-19,118728.96578729339
2005-12-20,118377.8102945108
2005-12-21,118444.78896463104
2005-12-22,119160.5481189508
2005-12-23,120117.13743055053
2005-12-27,119927.91508420979
2005-12-28,119449.44468216864
2005-12-29,119904.14919390623
2005-12-30,119971.98185883606
2006-01-03,118602.44030904821
2006-01-04,119156.55215439777
2006-01-05,120061.71473507566
2006-01-06,120545.31127597674
2006-01-09,122244.60657778564
2006-01-10,123311.50291457694
2006-01-11,123717.88394871086
2006-01-12,123462.59521987691
2006-01-13,123367.04616784939
2006-01-17,123800.35670388037
2006-01-18,123242.37731595336
2006-01-19,123679.95657051705
2006-01-20,124660.67546201783
2006-01-23,123423.50393987744
2006-01-24,123422.69812352592
2006-01-25,123947.39295938432
2006-01-26,125222.77928378999
2006-01-27,125155.89207151353
2006-01-30,125255.6480677408
2006-01-31,125057.72363617837
2006-02-01,125242.27608778894
2006-02-02,126273.84145906389
2006-02-03,126137.71409657419
2006-02-06,124938.62740948617
2006-02-07,124027.61573126733
