&"default"&"each_month"&"each_3_months"&"each_4_months" \\ [1ex]
ARC&"13.8"&7.53&7.55&"14.61" \\ [1ex]
ASD&"18.44"&"18.45"&"19.44"&"18.26" \\ [1ex]
SHR&0.75&"0.41"&0.39&0.8 \\ [1ex]
SOR&"1.28"&0.79&0.74&"1.36" \\ [1ex]
MD&47.06&"47.11"&"51.64"&"40.18" \\ [1ex]
MLD&2.05&3.46&2.47&2.46 \\ [1ex]
IR&0.75&"0.41"&0.39&0.8 \\ [1ex]
IR_2&0.22&0.07&0.06&0.29 \\ [1ex]
