&"default"&"vg_1.5"&vg_2.5&no_vg \\ [1ex]
ARC&"13.8"&"16.08"&8.95&7.34 \\ [1ex]
ASD&"18.44"&"19.06"&"18.47"&20.29 \\ [1ex]
SHR&0.75&0.84&0.48&0.36 \\ [1ex]
SOR&"1.28"&"1.51"&0.87&"0.71" \\ [1ex]
MD&47.06&39.35&"51.43"&53.37 \\ [1ex]
MLD&2.05&"1.85"&2.75&3.75 \\ [1ex]
IR&0.75&0.84&0.48&0.36 \\ [1ex]
IR_2&0.22&0.34&0.08&0.05 \\ [1ex]
