&"default"&"kelly_f2"&"kelly_f3" \\ [1ex]
ARC&"13.8"&"16.02"&"14.81" \\ [1ex]
ASD&"18.44"&"18.86"&"18.69" \\ [1ex]
SHR&0.75&0.85&0.79 \\ [1ex]
SOR&"1.28"&"1.43"&"1.34" \\ [1ex]
MD&47.06&"33.91"&"49.31" \\ [1ex]
MLD&2.05&"1.81"&2.04 \\ [1ex]
IR&0.75&0.85&0.79 \\ [1ex]
IR_2&0.22&0.4&0.24 \\ [1ex]
