&"default"&"best_IR_2"&"second_ASD" \\ [1ex]
ARC&"13.8"&6.38&"11.16" \\ [1ex]
ASD&"18.44"&22.68&"13.33" \\ [1ex]
SHR&0.75&0.28&0.84 \\ [1ex]
SOR&"1.28"&0.6&"1.4" \\ [1ex]
MD&47.06&66.02&36.97 \\ [1ex]
MLD&2.05&6.36&2.66 \\ [1ex]
IR&0.75&0.28&0.84 \\ [1ex]
IR_2&0.22&0.03&0.25 \\ [1ex]
