&"default"&sl_l_3&sl_l_5&no_sl \\ [1ex]
ARC&"13.8"&"13.43"&"16.69"&"16.79" \\ [1ex]
ASD&"18.44"&"18.89"&"18.94"&"19.9" \\ [1ex]
SHR&0.75&"0.71"&0.88&0.84 \\ [1ex]
SOR&"1.28"&"1.27"&"1.5"&"1.44" \\ [1ex]
MD&47.06&43.96&37.52&43.96 \\ [1ex]
MLD&2.05&2.74&"1.82"&"1.67" \\ [1ex]
IR&0.75&"0.71"&0.88&0.84 \\ [1ex]
IR_2&0.22&0.22&0.39&0.32 \\ [1ex]
