&"default"&tc_0005&"tc_001"&tc_0 \\ [1ex]
ARC&"13.8"&"13.93"&"13.2"&"14.48" \\ [1ex]
ASD&"18.44"&"18.49"&"18.47"&"18.45" \\ [1ex]
SHR&0.75&0.75&"0.71"&0.78 \\ [1ex]
SOR&"1.28"&"1.29"&"1.23"&"1.33" \\ [1ex]
MD&47.06&48.73&48.64&46.89 \\ [1ex]
MLD&2.05&2.05&2.05&2.05 \\ [1ex]
IR&0.75&0.75&"0.71"&0.78 \\ [1ex]
IR_2&0.22&0.22&"0.19"&0.24 \\ [1ex]
